starttime	seconds	ctime	dtime	ttime	wait
Mon Jun 24 19:22:09 2013	1372101729	0	273	273	269
Mon Jun 24 19:22:08 2013	1372101728	0	274	274	271
Mon Jun 24 19:22:09 2013	1372101729	0	275	275	272
Mon Jun 24 19:22:09 2013	1372101729	0	275	275	273
Mon Jun 24 19:22:08 2013	1372101728	0	275	275	273
Mon Jun 24 19:22:10 2013	1372101730	0	276	276	273
Mon Jun 24 19:22:10 2013	1372101730	0	277	277	274
Mon Jun 24 19:22:10 2013	1372101730	0	277	277	275
Mon Jun 24 19:22:08 2013	1372101728	0	288	288	281
Mon Jun 24 19:22:09 2013	1372101729	0	399	399	396
