starttime	seconds	ctime	dtime	ttime	wait
Mon Jun 24 19:18:13 2013	1372101493	0	268	268	264
Mon Jun 24 19:18:12 2013	1372101492	0	274	274	271
Mon Jun 24 19:18:13 2013	1372101493	0	274	274	271
Mon Jun 24 19:18:14 2013	1372101494	0	274	274	271
Mon Jun 24 19:18:15 2013	1372101495	0	274	274	271
Mon Jun 24 19:18:14 2013	1372101494	0	276	276	273
Mon Jun 24 19:18:14 2013	1372101494	0	276	276	272
Mon Jun 24 19:18:13 2013	1372101493	0	276	276	273
Mon Jun 24 19:18:13 2013	1372101493	0	277	277	274
Mon Jun 24 19:18:10 2013	1372101490	0	2572	2572	2565
